account_id,customer_id,account_type,open_date,interest_rate,credit_limit,current_balance
203565,102016,savings,2024-07-07 20:02:23.985204,,,18738.95
203566,102017,credit_card,2020-09-26 20:02:23.985594,16.31,5000.0,1469.33
203567,102017,credit_card,2025-09-16 20:02:23.985803,18.23,10000.0,5509.26
203568,102017,credit_card,2025-09-05 20:02:23.986009,17.24,20000.0,14168.69
203569,102018,loan,2023-03-07 20:02:23.986390,9.27,50000.0,29617.46
203570,102018,loan,2022-09-27 20:02:23.986597,7.07,20000.0,13432.49
203571,102019,savings,2024-09-12 20:02:23.987390,,,31687.23
203572,102020,savings,2020-03-04 20:02:23.987822,,,41411.6
203573,102021,credit_card,2023-02-18 20:02:23.988253,16.33,10000.0,3440.71
203574,102021,savings,2020-03-11 20:02:23.988410,,,21942.74
203575,102022,loan,2022-10-02 20:02:23.988849,11.71,100000.0,54678.03
203576,102022,savings,2019-02-11 20:02:23.988995,,,29542.7
203577,102023,credit_card,2019-10-25 20:02:23.989381,19.5,30000.0,10360.83
203578,102023,credit_card,2018-05-23 20:02:23.989598,18.03,20000.0,9099.53
203579,102023,loan,2023-08-19 20:02:23.989810,7.94,50000.0,38499.6
203580,102024,loan,2019-05-02 20:02:23.990205,9.17,100000.0,41990.2
203581,102025,credit_card,2024-03-17 20:02:23.990601,18.98,5000.0,1666.67
203582,102025,credit_card,2022-07-15 20:02:23.990845,16.07,30000.0,12914.94
203583,102026,savings,2022-10-16 20:02:23.991157,,,14174.1
203584,102027,savings,2024-04-25 20:02:23.991458,,,5288.4
203585,102027,savings,2018-09-11 20:02:23.991577,,,41020.03
203586,102028,savings,2023-07-07 20:02:23.991859,,,36387.32
203587,102029,savings,2022-01-01 20:02:23.992140,,,39031.29
203588,102029,savings,2022-04-09 20:02:23.992256,,,15062.25
203589,102029,savings,2024-01-10 20:02:23.992378,,,44952.56
203590,102030,credit_card,2023-10-13 20:02:23.992762,18.39,30000.0,25045.51
203591,102031,credit_card,2024-01-30 20:02:23.993147,20.05,20000.0,4581.37
203592,102031,savings,2025-08-10 20:02:23.993284,,,11001.13
203593,102031,credit_card,2024-05-14 20:02:23.993478,19.24,30000.0,16872.71
203594,102032,savings,2025-11-21 20:02:23.993805,,,9691.35
203595,102032,loan,2021-12-02 20:02:23.994001,8.61,50000.0,42191.54
203596,102033,savings,2023-01-09 20:02:23.994313,,,6360.23
203597,102034,savings,2023-02-08 20:02:23.994599,,,35617.93
203598,102034,savings,2018-10-08 20:02:23.994751,,,9087.45
203599,102035,loan,2019-07-15 20:02:23.995134,11.93,100000.0,94345.39
203600,102035,loan,2022-07-19 20:02:23.995346,6.78,100000.0,92193.57
203601,102036,savings,2024-11-07 20:02:23.995647,,,37554.43
203602,102036,loan,2024-08-24 20:02:23.995839,8.47,20000.0,19573.23
203603,102037,savings,2022-12-16 20:02:23.996139,,,44702.56
203604,102038,credit_card,2021-12-25 20:02:23.996500,20.66,10000.0,6744.19
203605,102039,credit_card,2023-01-27 20:02:23.996912,17.62,10000.0,6206.27
203606,102039,loan,2025-08-28 20:02:23.997122,6.81,100000.0,48136.31
203607,102040,savings,2025-07-08 20:02:23.997564,,,46206.17
203608,102041,savings,2020-04-09 20:02:23.998771,,,24941.08
203609,102041,savings,2018-12-10 20:02:23.998930,,,40032.88
203610,102041,credit_card,2020-02-11 20:02:23.999137,21.03,5000.0,3533.55
203611,102042,savings,2019-07-01 20:02:23.999503,,,20826.49
203612,102042,credit_card,2020-05-18 20:02:23.999700,16.45,20000.0,17631.48
203613,102043,savings,2022-01-21 20:02:24.000010,,,8876.8
203614,102043,savings,2022-10-15 20:02:24.000132,,,32796.38
203615,102043,loan,2019-10-12 20:02:24.000320,10.06,100000.0,98413.57
203616,102044,credit_card,2020-02-17 20:02:24.000701,20.91,5000.0,2361.1
203617,102045,loan,2019-08-12 20:02:24.001277,7.69,100000.0,58805.61
203618,102046,savings,2024-01-16 20:02:24.001590,,,16414.04
203619,102046,loan,2023-09-18 20:02:24.001785,9.02,100000.0,47703.12
203620,102046,loan,2021-01-10 20:02:24.001992,6.21,100000.0,84349.17
203621,102047,loan,2020-07-12 20:02:24.002372,7.6,100000.0,53412.13
203622,102048,credit_card,2023-10-21 20:02:24.003005,15.22,5000.0,3280.65
203623,102049,credit_card,2024-09-18 20:02:24.003526,18.03,30000.0,9056.59
203624,102049,savings,2021-04-08 20:02:24.003677,,,46603.72
203625,102049,credit_card,2025-06-03 20:02:24.003876,18.68,10000.0,5773.56
203626,102050,loan,2025-06-15 20:02:24.004315,8.39,50000.0,48028.25
203627,102050,credit_card,2020-05-21 20:02:24.004569,15.59,5000.0,1159.2
203628,102050,savings,2020-07-17 20:02:24.004708,,,16068.23
203629,102051,credit_card,2023-12-12 20:02:24.005097,20.87,10000.0,3780.19
203630,102051,credit_card,2020-04-06 20:02:24.005308,16.83,5000.0,3094.25
203631,102052,credit_card,2024-02-13 20:02:24.005708,20.28,10000.0,6977.85
203632,102053,credit_card,2018-12-10 20:02:24.006098,21.38,5000.0,2689.2
203633,102054,credit_card,2024-09-29 20:02:24.006510,20.78,5000.0,2545.23
203634,102055,savings,2018-04-18 20:02:24.006823,,,25012.24
203635,102056,savings,2022-08-27 20:02:24.007110,,,22993.07
203636,102057,savings,2017-12-28 20:02:24.007403,,,25354.77
203637,102058,loan,2025-10-06 20:02:24.007807,9.66,50000.0,33426.64
203638,102059,credit_card,2019-06-14 20:02:24.008191,19.88,30000.0,21140.43
203639,102059,credit_card,2025-09-27 20:02:24.008401,21.74,5000.0,3627.88
203640,102060,credit_card,2020-08-04 20:02:24.008809,19.41,20000.0,5362.42
203641,102060,credit_card,2020-12-15 20:02:24.009019,18.75,30000.0,18755.56
203642,102060,savings,2022-12-05 20:02:24.009151,,,11638.25
203643,102061,credit_card,2023-01-11 20:02:24.009511,16.46,10000.0,2407.8
203644,102061,savings,2023-10-30 20:02:24.009645,,,9420.5
203645,102062,savings,2021-03-24 20:02:24.009930,,,15255.76
203646,102062,savings,2024-08-09 20:02:24.010047,,,43702.52
203647,102062,savings,2021-02-13 20:02:24.010161,,,7788.59
203648,102063,credit_card,2024-03-17 20:02:24.010546,15.03,5000.0,1085.35
203649,102063,credit_card,2024-04-02 20:02:24.010761,20.1,5000.0,3579.78
203650,102064,credit_card,2019-07-22 20:02:24.011146,17.25,10000.0,5839.38
203651,102065,credit_card,2021-01-03 20:02:24.011522,15.27,10000.0,8267.7
203652,102066,credit_card,2019-06-29 20:02:24.011899,15.51,30000.0,24969.19
203653,102066,loan,2025-03-14 20:02:24.012105,6.54,100000.0,70249.43
203654,102067,credit_card,2020-11-20 20:02:24.012500,19.26,30000.0,25374.54
203655,102067,loan,2019-10-24 20:02:24.012715,8.9,100000.0,65305.48
203656,102068,credit_card,2024-04-04 20:02:24.013092,20.58,20000.0,12265.78
203657,102069,loan,2022-07-23 20:02:24.013471,9.07,100000.0,72071.62
203658,102069,credit_card,2024-05-01 20:02:24.013680,17.75,30000.0,9996.54
203659,102069,savings,2025-11-06 20:02:24.013810,,,10905.28
203660,102070,credit_card,2023-10-22 20:02:24.014168,18.28,5000.0,3987.88
203661,102071,credit_card,2019-01-13 20:02:24.015529,19.57,30000.0,11059.99
203662,102072,credit_card,2018-02-25 20:02:24.016135,15.72,20000.0,8101.98
203663,102072,savings,2020-08-02 20:02:24.016326,,,1059.37
203664,102073,savings,2022-01-31 20:02:24.016661,,,28431.48
203665,102073,credit_card,2019-01-16 20:02:24.016870,15.04,10000.0,5665.83
203666,102074,loan,2018-07-09 20:02:24.017292,8.42,20000.0,12128.19
203667,102074,loan,2022-06-01 20:02:24.017510,10.93,100000.0,46283.94
203668,102074,credit_card,2020-05-14 20:02:24.017717,17.67,10000.0,8916.59
203669,102075,credit_card,2019-04-12 20:02:24.018114,17.26,10000.0,6725.81
203670,102076,savings,2023-04-18 20:02:24.018557,,,28583.99
203671,102077,credit_card,2021-06-23 20:02:24.019098,17.58,5000.0,4041.74
203672,102077,savings,2018-10-13 20:02:24.019240,,,30207.2
203673,102078,loan,2018-11-27 20:02:24.019616,8.17,50000.0,36847.02
203674,102078,credit_card,2020-06-01 20:02:24.019830,19.97,20000.0,5913.86
203675,102079,savings,2019-03-09 20:02:24.020145,,,11310.78
203676,102079,savings,2018-01-19 20:02:24.020272,,,30724.58
203677,102079,savings,2023-10-26 20:02:24.020430,,,34751.76
203678,102080,credit_card,2023-09-14 20:02:24.020819,15.89,10000.0,3156.15
203679,102080,savings,2018-05-25 20:02:24.020956,,,25488.7
203680,102081,savings,2020-02-13 20:02:24.021242,,,30519.02
203681,102081,loan,2020-07-06 20:02:24.021437,10.46,50000.0,35376.16
203682,102082,savings,2025-09-29 20:02:24.021743,,,17503.88
203683,102083,credit_card,2025-12-03 20:02:24.022106,17.23,5000.0,2700.08
203684,102083,savings,2018-02-19 20:02:24.022241,,,8836.99
203685,102084,savings,2018-08-19 20:02:24.022560,,,21888.01
203686,102084,savings,2020-04-14 20:02:24.022689,,,28679.31
203687,102084,savings,2020-09-17 20:02:24.022806,,,36872.72
203688,102085,loan,2020-10-16 20:02:24.023168,9.58,100000.0,46263.63
203689,102086,savings,2023-03-21 20:02:24.023470,,,33596.0
203690,102086,savings,2021-06-26 20:02:24.023587,,,13338.38
203691,102086,savings,2023-07-04 20:02:24.023700,,,49690.79
203692,102087,savings,2023-06-11 20:02:24.023979,,,6997.68
203693,102088,credit_card,2020-11-02 20:02:24.024364,15.18,5000.0,3651.81
203694,102088,credit_card,2024-12-13 20:02:24.024579,16.41,20000.0,17234.23
203695,102088,savings,2025-10-26 20:02:24.024711,,,27177.67
203696,102089,savings,2018-03-06 20:02:24.025009,,,35376.46
203697,102089,savings,2023-08-20 20:02:24.025125,,,25540.72
203698,102090,savings,2018-10-27 20:02:24.025402,,,9142.9
203699,102090,savings,2020-10-19 20:02:24.025518,,,17359.01
203700,102090,loan,2019-11-15 20:02:24.025708,7.92,100000.0,77785.14
203701,102091,savings,2023-01-09 20:02:24.026010,,,44894.14
203702,102091,savings,2024-04-08 20:02:24.026128,,,32096.92
203703,102091,savings,2019-07-05 20:02:24.026240,,,8016.6
203704,102092,savings,2022-05-13 20:02:24.026545,,,1985.7
203705,102092,loan,2020-05-17 20:02:24.026738,8.4,50000.0,26934.1
203706,102093,credit_card,2019-08-13 20:02:24.027120,16.64,20000.0,5187.91
203707,102093,loan,2022-01-30 20:02:24.027326,10.9,50000.0,41084.94
203708,102093,savings,2025-06-18 20:02:24.027460,,,7009.02
203709,102094,credit_card,2019-07-12 20:02:24.027819,21.29,30000.0,13555.52
203710,102094,savings,2024-08-06 20:02:24.027953,,,41859.8
203711,102095,loan,2023-12-10 20:02:24.028312,6.5,20000.0,12506.67
203712,102095,loan,2024-09-07 20:02:24.028550,10.17,100000.0,53566.2
203713,102096,loan,2021-08-24 20:02:24.029036,6.91,100000.0,75801.56
203714,102096,savings,2019-10-01 20:02:24.029172,,,7768.76
203715,102097,savings,2022-04-22 20:02:24.029460,,,46600.94
203716,102097,savings,2023-07-15 20:02:24.029577,,,9015.7
203717,102097,credit_card,2019-02-26 20:02:24.029764,16.86,5000.0,2340.37
203718,102098,loan,2017-12-20 20:02:24.030142,6.13,20000.0,11657.41
203719,102098,credit_card,2021-02-01 20:02:24.030349,17.58,10000.0,4727.3
203720,102098,savings,2020-11-22 20:02:24.030627,,,24811.54
203721,102099,credit_card,2025-08-08 20:02:24.031023,18.74,30000.0,6929.72
203722,102099,loan,2020-11-21 20:02:24.032153,7.37,100000.0,98929.07
203723,102099,credit_card,2022-08-07 20:02:24.032444,21.48,20000.0,13457.46
203724,102100,credit_card,2023-08-15 20:02:24.032949,20.9,5000.0,1119.36
203725,102100,credit_card,2018-02-24 20:02:24.033222,21.22,20000.0,17325.06
203726,102101,savings,2018-11-26 20:02:24.033569,,,16361.82
203727,102101,savings,2024-12-20 20:02:24.033693,,,29168.3
203728,102102,savings,2024-04-25 20:02:24.034000,,,21618.52
203729,102103,savings,2018-07-31 20:02:24.034297,,,34615.94
203730,102103,credit_card,2023-08-22 20:02:24.034497,15.13,5000.0,2382.34
203731,102103,credit_card,2024-08-18 20:02:24.034988,18.82,5000.0,3149.21
203732,102104,credit_card,2023-10-18 20:02:24.035569,21.46,30000.0,21613.8
203733,102104,credit_card,2018-12-10 20:02:24.035807,19.81,30000.0,22969.33
203734,102105,savings,2018-11-29 20:02:24.036153,,,16621.52
203735,102106,savings,2019-01-20 20:02:24.036463,,,23504.94
203736,102106,credit_card,2022-02-23 20:02:24.036710,20.76,5000.0,2713.06
203737,102107,loan,2019-07-12 20:02:24.037124,9.47,50000.0,26967.1
203738,102107,savings,2018-05-31 20:02:24.037261,,,5742.88
203739,102107,savings,2017-12-17 20:02:24.037376,,,38125.17
203740,102108,savings,2021-06-14 20:02:24.037672,,,14320.98
203741,102108,savings,2018-06-13 20:02:24.037791,,,14494.68
203742,102109,credit_card,2020-10-21 20:02:24.038160,20.54,30000.0,23542.51
203743,102109,credit_card,2021-04-24 20:02:24.038372,21.72,30000.0,11377.29
203744,102110,savings,2022-03-20 20:02:24.038710,,,24520.77
203745,102111,credit_card,2019-11-23 20:02:24.039077,20.4,20000.0,9036.9
203746,102112,savings,2018-12-08 20:02:24.039385,,,39068.52
203747,102113,savings,2018-05-07 20:02:24.039667,,,34687.96
203748,102114,savings,2022-07-30 20:02:24.039947,,,29430.47
203749,102115,credit_card,2025-04-05 20:02:24.040306,20.46,5000.0,1461.25
203750,102115,loan,2025-05-20 20:02:24.040516,11.28,100000.0,57866.55
203751,102116,credit_card,2019-12-26 20:02:24.040933,18.37,5000.0,2843.71
203752,102117,savings,2020-11-22 20:02:24.041236,,,42116.91
203753,102118,savings,2024-10-28 20:02:24.041518,,,12897.38
203754,102118,credit_card,2023-01-15 20:02:24.041710,20.91,30000.0,11987.24
203755,102119,loan,2025-08-04 20:02:24.042089,9.49,100000.0,49570.42
203756,102119,savings,2023-08-13 20:02:24.042225,,,46215.69
203757,102119,loan,2019-03-30 20:02:24.042413,7.27,20000.0,14475.27
203758,102120,savings,2021-04-07 20:02:24.042863,,,17839.3
203759,102121,credit_card,2018-09-26 20:02:24.043249,20.08,5000.0,2007.56
203760,102122,savings,2018-12-01 20:02:24.043557,,,36832.46
203761,102123,savings,2018-05-29 20:02:24.043841,,,27283.05
203762,102123,savings,2023-03-15 20:02:24.043958,,,7481.44
203763,102123,credit_card,2020-11-20 20:02:24.044167,15.11,10000.0,7549.55
203764,102124,loan,2023-01-03 20:02:24.044640,6.08,100000.0,69712.34
203765,102124,credit_card,2024-11-29 20:02:24.044890,17.1,5000.0,2643.59
203766,102125,savings,2021-04-07 20:02:24.045214,,,34627.88
203767,102126,savings,2018-08-31 20:02:24.045500,,,36245.79
203768,102127,credit_card,2020-05-10 20:02:24.045857,21.55,10000.0,8550.51
203769,102127,savings,2025-10-02 20:02:24.045991,,,17129.58
203770,102127,savings,2022-09-09 20:02:24.046106,,,11819.33
203771,102128,loan,2020-11-09 20:02:24.046467,8.61,50000.0,45712.06
203772,102129,loan,2022-03-09 20:02:24.046884,8.86,50000.0,26923.83
203773,102129,savings,2018-10-16 20:02:24.047022,,,11465.9
203774,102130,credit_card,2025-05-20 20:02:24.047382,21.3,20000.0,10275.44
203775,102130,savings,2020-12-13 20:02:24.047518,,,46790.87
203776,102131,savings,2017-12-19 20:02:24.048135,,,44273.61
203777,102131,loan,2025-11-21 20:02:24.048610,11.79,20000.0,19073.74
203778,102132,credit_card,2022-06-22 20:02:24.049218,19.39,5000.0,1753.77
203779,102132,credit_card,2025-06-08 20:02:24.049439,19.99,10000.0,8972.55
203780,102132,credit_card,2024-02-22 20:02:24.049650,17.86,10000.0,8817.88
203781,102133,loan,2020-02-16 20:02:24.050058,11.37,50000.0,47926.33
203782,102133,credit_card,2024-02-06 20:02:24.050267,21.2,30000.0,21262.81
203783,102133,loan,2017-10-20 20:02:24.050474,6.84,20000.0,18998.79
203784,102134,loan,2018-07-16 20:02:24.051252,9.55,100000.0,45054.99
203785,102135,savings,2024-07-17 20:02:24.051637,,,2383.34
203786,102135,loan,2023-07-30 20:02:24.051851,8.09,100000.0,49143.22
203787,102135,savings,2020-05-16 20:02:24.051996,,,33746.39
203788,102136,savings,2017-11-23 20:02:24.052341,,,16672.81
203789,102137,credit_card,2025-02-23 20:02:24.052765,20.23,30000.0,10838.31
203790,102137,savings,2021-07-03 20:02:24.052911,,,34080.24
203791,102137,savings,2024-09-03 20:02:24.053027,,,1097.5
203792,102138,loan,2023-08-27 20:02:24.053404,8.02,50000.0,28700.13
203793,102138,savings,2023-10-18 20:02:24.053546,,,19787.22
203794,102139,savings,2023-04-11 20:02:24.053839,,,40804.49
203795,102140,credit_card,2024-08-15 20:02:24.054207,15.63,5000.0,4373.14
203796,102141,credit_card,2021-04-03 20:02:24.054684,17.82,30000.0,22074.21
203797,102141,credit_card,2018-03-06 20:02:24.054900,21.76,10000.0,6552.46
203798,102141,loan,2022-04-06 20:02:24.055259,9.73,50000.0,27576.42
203799,102142,savings,2019-11-21 20:02:24.055594,,,26937.24
203800,102142,credit_card,2025-04-27 20:02:24.055795,17.75,20000.0,10391.98
203801,102142,credit_card,2019-09-21 20:02:24.056010,20.71,20000.0,11030.51
203802,102143,credit_card,2021-03-30 20:02:24.056549,15.74,20000.0,9203.85
203803,102144,credit_card,2025-09-09 20:02:24.056980,18.25,10000.0,4199.99
203804,102144,loan,2021-11-27 20:02:24.057194,7.84,50000.0,25008.37
203805,102145,loan,2021-10-09 20:02:24.057580,10.81,100000.0,40714.0
203806,102146,credit_card,2020-03-22 20:02:24.057959,16.36,30000.0,7500.46
203807,102147,credit_card,2019-06-21 20:02:24.058338,15.11,10000.0,5784.03
203808,102148,savings,2024-10-22 20:02:24.058780,,,5717.24
203809,102149,credit_card,2019-10-10 20:02:24.059151,20.63,20000.0,15674.58
203810,102149,loan,2021-01-16 20:02:24.059361,10.42,50000.0,30195.24
203811,102149,savings,2024-06-15 20:02:24.059495,,,5012.74
203812,102150,loan,2025-06-27 20:02:24.059854,10.9,20000.0,12397.72
203813,102150,credit_card,2025-04-04 20:02:24.060062,19.92,10000.0,3925.77
203814,102151,savings,2021-08-07 20:02:24.060361,,,40829.69
203815,102151,loan,2021-08-21 20:02:24.060586,10.4,20000.0,8075.34
203816,102151,savings,2019-10-16 20:02:24.060719,,,8203.66
203817,102152,savings,2019-02-21 20:02:24.061017,,,532.5
203818,102152,savings,2019-06-08 20:02:24.061134,,,40075.48
203819,102153,credit_card,2018-10-26 20:02:24.061488,20.11,10000.0,3715.97
203820,102154,loan,2021-12-26 20:02:24.061864,8.95,20000.0,17193.47
203821,102154,loan,2017-11-15 20:02:24.062070,7.44,100000.0,96883.89
203822,102154,credit_card,2025-04-26 20:02:24.062271,21.36,10000.0,7178.03
203823,102155,savings,2024-06-26 20:02:24.062599,,,19657.6
203824,102155,credit_card,2019-05-03 20:02:24.062791,17.97,20000.0,12048.13
203825,102156,credit_card,2023-04-30 20:02:24.063175,17.53,20000.0,15042.45
203826,102156,savings,2024-01-03 20:02:24.063308,,,6300.84
203827,102157,credit_card,2023-11-13 20:02:24.063667,18.53,10000.0,2429.39
203828,102157,credit_card,2019-01-28 20:02:24.063872,15.86,5000.0,4158.8
203829,102158,credit_card,2024-12-14 20:02:24.064244,16.36,20000.0,6301.46
203830,102158,savings,2018-05-27 20:02:24.064376,,,27147.37
203831,102158,savings,2020-03-01 20:02:24.064813,,,26754.99
203832,102159,savings,2018-04-04 20:02:24.065214,,,41704.35
203833,102159,loan,2022-12-29 20:02:24.066182,7.35,50000.0,44784.93
203834,102160,savings,2020-08-26 20:02:24.066595,,,37667.57
203835,102160,savings,2018-09-10 20:02:24.066716,,,19099.68
203836,102160,credit_card,2023-02-25 20:02:24.067097,17.51,20000.0,15288.79
203837,102161,credit_card,2023-08-31 20:02:24.067545,21.72,5000.0,1740.72
203838,102162,credit_card,2022-01-01 20:02:24.067928,21.25,20000.0,12972.73
203839,102163,credit_card,2019-08-20 20:02:24.068307,19.38,10000.0,5574.33
203840,102164,savings,2025-12-05 20:02:24.068669,,,43915.47
203841,102164,savings,2024-08-05 20:02:24.068789,,,9424.22
203842,102164,credit_card,2024-08-06 20:02:24.069003,17.21,20000.0,4687.35
203843,102165,loan,2025-08-30 20:02:24.069392,10.73,20000.0,8234.58
203844,102166,savings,2018-04-11 20:02:24.069692,,,7490.07
203845,102166,savings,2022-02-24 20:02:24.069810,,,12233.93
203846,102166,credit_card,2021-05-03 20:02:24.069998,20.49,30000.0,23287.66
203847,102167,credit_card,2019-09-02 20:02:24.070380,16.09,30000.0,22226.42
203848,102167,savings,2018-05-03 20:02:24.070646,,,1496.64
203849,102167,savings,2019-11-21 20:02:24.070778,,,30484.14
203850,102168,credit_card,2021-10-26 20:02:24.071166,21.11,10000.0,6069.25
203851,102168,loan,2022-12-02 20:02:24.071377,10.37,50000.0,33127.49
203852,102169,savings,2021-12-21 20:02:24.071683,,,32915.09
203853,102169,savings,2021-04-26 20:02:24.071799,,,6524.69
203854,102170,credit_card,2025-06-06 20:02:24.072155,18.47,10000.0,3118.25
203855,102170,credit_card,2019-05-13 20:02:24.072364,21.0,30000.0,16302.96
203856,102170,loan,2023-02-18 20:02:24.072695,6.26,50000.0,38326.74
203857,102171,savings,2021-08-31 20:02:24.073028,,,42510.37
203858,102171,credit_card,2019-03-04 20:02:24.073237,17.3,10000.0,2916.63
203859,102171,credit_card,2025-08-26 20:02:24.073448,15.51,5000.0,1731.17
203860,102172,savings,2019-12-27 20:02:24.073757,,,15166.25
203861,102173,loan,2021-04-12 20:02:24.074115,11.96,100000.0,71005.24
203862,102173,credit_card,2019-12-13 20:02:24.074323,18.3,30000.0,8993.63
203863,102173,credit_card,2018-05-24 20:02:24.074555,16.33,30000.0,20958.19
203864,102174,savings,2019-07-01 20:02:24.074864,,,29142.33
203865,102174,savings,2020-04-09 20:02:24.074983,,,11834.86
203866,102175,loan,2020-02-26 20:02:24.075341,11.04,20000.0,12754.89
203867,102176,loan,2018-04-20 20:02:24.075720,8.88,100000.0,43202.04
203868,102176,loan,2025-10-28 20:02:24.075926,9.93,50000.0,29892.19
203869,102177,credit_card,2018-06-14 20:02:24.076299,20.42,10000.0,6841.59
203870,102177,credit_card,2022-12-25 20:02:24.076503,20.42,10000.0,8229.24
203871,102177,savings,2025-05-19 20:02:24.076662,,,11196.49
203872,102178,loan,2021-09-28 20:02:24.077024,8.77,20000.0,10713.06
203873,102178,credit_card,2025-01-23 20:02:24.077230,20.72,5000.0,2408.33
203874,102179,savings,2024-05-11 20:02:24.077527,,,20288.13
203875,102179,credit_card,2023-10-06 20:02:24.077721,20.26,5000.0,2274.98
203876,102179,credit_card,2018-01-19 20:02:24.077925,20.49,5000.0,1391.84
203877,102180,savings,2019-04-13 20:02:24.078223,,,13342.01
203878,102180,savings,2025-12-05 20:02:24.078349,,,42909.91
203879,102180,savings,2018-09-16 20:02:24.078462,,,42442.94
203880,102181,savings,2018-01-25 20:02:24.078770,,,49107.13
203881,102182,savings,2023-05-31 20:02:24.079066,,,24742.03
203882,102183,savings,2023-07-27 20:02:24.079347,,,39965.32
203883,102184,savings,2023-07-28 20:02:24.079634,,,49582.55
203884,102185,savings,2025-05-03 20:02:24.079922,,,31239.22
203885,102186,credit_card,2023-02-06 20:02:24.080279,15.21,5000.0,3656.54
203886,102186,credit_card,2021-07-28 20:02:24.080485,19.37,5000.0,4214.28
203887,102186,credit_card,2023-12-09 20:02:24.080723,21.26,5000.0,1028.74
203888,102187,loan,2018-03-02 20:02:24.081104,11.35,50000.0,38375.82
203889,102188,savings,2024-01-19 20:02:24.081746,,,11483.93
203890,102188,savings,2018-02-24 20:02:24.081881,,,40742.76
203891,102189,credit_card,2021-04-22 20:02:24.083442,17.79,5000.0,2522.19
203892,102189,credit_card,2024-06-03 20:02:24.083689,18.84,30000.0,6660.37
203893,102190,savings,2022-02-24 20:02:24.084100,,,8813.47
203894,102190,loan,2023-07-25 20:02:24.084298,10.82,50000.0,24059.9
203895,102190,credit_card,2023-12-19 20:02:24.084507,21.93,10000.0,2039.49
203896,102191,credit_card,2023-05-23 20:02:24.085059,20.56,10000.0,3772.12
203897,102192,savings,2019-07-12 20:02:24.085373,,,13519.86
203898,102193,loan,2020-04-02 20:02:24.085735,7.42,50000.0,47059.13
203899,102193,credit_card,2018-01-02 20:02:24.085945,18.55,5000.0,3711.42
203900,102194,credit_card,2023-05-27 20:02:24.086324,17.0,30000.0,14281.07
203901,102195,credit_card,2023-11-30 20:02:24.086741,16.21,30000.0,8354.96
203902,102196,savings,2020-07-24 20:02:24.087048,,,1144.43
203903,102197,credit_card,2024-10-01 20:02:24.087405,15.82,10000.0,8338.47
203904,102197,loan,2020-01-17 20:02:24.087615,10.58,20000.0,13681.22
203905,102198,savings,2021-06-29 20:02:24.087913,,,17359.27
203906,102198,savings,2018-04-09 20:02:24.088031,,,31280.7
203907,102199,credit_card,2018-09-10 20:02:24.088386,21.37,10000.0,5810.42
203908,102200,savings,2019-10-08 20:02:24.088714,,,18255.65
203909,102200,credit_card,2021-05-02 20:02:24.088907,15.13,30000.0,9569.86
203910,102200,savings,2018-09-06 20:02:24.089040,,,18596.29
203911,102201,savings,2023-04-11 20:02:24.089338,,,26178.47
203912,102201,credit_card,2024-01-08 20:02:24.089532,21.41,5000.0,4003.0
203913,102201,credit_card,2022-08-27 20:02:24.089737,15.33,10000.0,5890.43
203914,102202,savings,2020-11-03 20:02:24.090051,,,22298.95
203915,102202,credit_card,2024-12-29 20:02:24.090245,17.6,5000.0,1659.24
203916,102203,loan,2019-11-07 20:02:24.090643,11.65,100000.0,51127.75
203917,102203,credit_card,2021-10-26 20:02:24.090855,18.83,5000.0,3314.69
203918,102204,credit_card,2022-07-31 20:02:24.091230,15.88,5000.0,3910.76
203919,102204,savings,2018-05-01 20:02:24.091363,,,4920.79
203920,102205,credit_card,2021-01-12 20:02:24.091717,16.49,10000.0,4450.22
203921,102205,credit_card,2019-07-20 20:02:24.091934,19.8,30000.0,23112.97
203922,102206,loan,2021-02-14 20:02:24.092305,7.55,100000.0,95548.48
203923,102206,credit_card,2018-07-16 20:02:24.092514,19.06,5000.0,1099.84
203924,102207,credit_card,2020-05-05 20:02:24.092934,18.43,10000.0,4092.07
203925,102207,credit_card,2022-09-19 20:02:24.093142,17.17,10000.0,3334.55
203926,102208,credit_card,2025-08-08 20:02:24.093517,15.79,20000.0,12191.91
203927,102208,savings,2023-05-06 20:02:24.093653,,,5065.1
203928,102209,savings,2018-09-20 20:02:24.093935,,,40707.12
203929,102209,savings,2018-09-30 20:02:24.094050,,,44068.91
203930,102210,savings,2024-03-30 20:02:24.094326,,,25936.52
203931,102210,credit_card,2022-04-21 20:02:24.094517,18.14,30000.0,20783.91
203932,102211,loan,2019-12-25 20:02:24.094918,6.15,100000.0,70356.85
203933,102212,savings,2017-10-28 20:02:24.095218,,,38293.93
203934,102212,credit_card,2025-01-16 20:02:24.095409,17.76,20000.0,12555.79
203935,102212,credit_card,2018-09-21 20:02:24.095614,19.83,5000.0,3174.76
203936,102213,savings,2025-03-16 20:02:24.095909,,,33333.58
203937,102214,savings,2018-01-09 20:02:24.096185,,,26287.45
203938,102215,credit_card,2024-10-25 20:02:24.096536,17.44,20000.0,6106.6
203939,102216,credit_card,2024-10-17 20:02:24.097051,18.89,10000.0,7072.2
203940,102216,loan,2021-01-10 20:02:24.097266,7.89,20000.0,16061.96
203941,102216,savings,2024-11-08 20:02:24.097399,,,45003.49
203942,102217,credit_card,2018-03-17 20:02:24.097770,16.68,30000.0,20110.31
203943,102217,savings,2022-07-29 20:02:24.098826,,,47689.13
