customer_id,age,gender,region,employment_status,income,customer_since,credit_score
102709,25,Male,Alberta,Salaried,97778.0,2024-12-22 17:11:38.184371,713.0
102710,43,Female,Ontarion,Salaried,51734.0,2021-01-11 17:11:38.184383,593.0
102711,41,Male,Ontarion,Salaried,25000.0,2019-03-11 17:11:38.184396,568.0
102712,36,Female,Quebec,Salaried,88444.0,2025-01-04 17:11:38.184408,680.0
102713,28,Female,Ontarion,Salaried,97875.0,2022-04-23 17:11:38.184421,699.0
102714,34,Female,Quebec,Salaried,35142.0,2017-04-02 17:11:38.184433,614.0
102715,55,Female,Quebec,Salaried,74495.0,2017-02-22 17:11:38.184451,693.0
102716,62,Male,Ontarion,Salaried,62549.0,2023-03-30 17:11:38.184474,654.0
102717,51,Female,Alberta,Salaried,78216.0,2018-02-17 17:11:38.184498,637.0
102718,26,Female,Ontarion,Self-Employed,25000.0,2018-01-19 17:11:38.184522,608.0
102719,22,Male,British Columbia,Salaried,43317.0,2019-11-24 17:11:38.184549,644.0
102720,52,Female,Ontarion,Salaried,86218.0,2016-04-15 17:11:38.184566,632.0
102721,41,Female,Quebec,Salaried,71669.0,2017-10-30 17:11:38.184579,672.0
102722,40,Female,Ontarion,Salaried,112613.0,2020-12-26 17:11:38.184593,758.0
102723,50,Male,British Columbia,Self-Employed,89714.0,2023-01-28 17:11:38.184606,665.0
102724,59,Female,British Columbia,Salaried,50925.0,2021-05-16 17:11:38.184619,647.0
102725,31,Female,Ontarion,Salaried,92985.0,2023-05-13 17:11:38.184632,668.0
102726,50,Male,Ontarion,Salaried,117711.0,2017-04-05 17:11:38.184649,718.0
102727,52,Female,Alberta,Salaried,73193.0,2023-12-04 17:11:38.184661,633.0
102728,32,Female,Alberta,Salaried,85070.0,2019-08-03 17:11:38.184674,696.0
102729,44,Female,Quebec,Salaried,95635.0,2018-05-03 17:11:38.184687,716.0
102730,51,Female,Quebec,Salaried,70829.0,2022-12-18 17:11:38.184699,669.0
102731,46,Male,British Columbia,Salaried,25000.0,2024-12-22 17:11:38.184711,605.0
102732,37,Male,Ontarion,Unemployed,88897.0,2021-09-29 17:11:38.184723,705.0
102733,44,Female,British Columbia,Salaried,94994.0,2019-02-09 17:11:38.184735,733.0
102734,54,Male,Quebec,Salaried,111579.0,2019-12-09 17:11:38.184746,700.0
102735,58,Female,British Columbia,Salaried,47494.0,2019-04-16 17:11:38.184757,545.0
102736,49,Female,Ontarion,Self-Employed,48648.0,2017-02-23 17:11:38.184768,611.0
102737,48,Male,Quebec,Salaried,57773.0,2018-06-05 17:11:38.184779,625.0
102738,27,Female,Quebec,Self-Employed,70802.0,2023-09-18 17:11:38.184790,681.0
102739,59,Female,Alberta,Salaried,88460.0,2022-01-02 17:11:38.184801,615.0
102740,58,Female,British Columbia,Salaried,46972.0,2019-09-03 17:11:38.184811,629.0
102741,27,Female,Alberta,Self-Employed,98731.0,2018-01-09 17:11:38.184823,738.0
102742,46,Male,Alberta,Self-Employed,97470.0,2017-02-13 17:11:38.184834,697.0
102743,34,Male,Quebec,Salaried,98184.0,2022-07-23 17:11:38.184844,714.0
102744,54,Male,Ontarion,Salaried,67242.0,2019-03-10 17:11:38.184855,630.0
102745,54,Male,British Columbia,Salaried,25000.0,2020-05-03 17:11:38.184866,609.0
102746,46,Male,Alberta,Salaried,115032.0,2019-07-05 17:11:38.184877,720.0
102747,35,Female,Ontarion,Self-Employed,60178.0,2023-08-30 17:11:38.184899,623.0
102748,61,Male,Quebec,Salaried,92940.0,2019-12-11 17:11:38.184947,691.0
102749,62,Male,Ontarion,Salaried,78042.0,2021-07-02 17:11:38.184972,692.0
102750,63,Female,Ontarion,Salaried,103218.0,2018-01-10 17:11:38.184988,702.0
102751,59,Female,British Columbia,Salaried,73718.0,2017-09-10 17:11:38.184999,656.0
102752,30,Female,British Columbia,Salaried,76719.0,2022-09-10 17:11:38.185010,664.0
102753,39,Female,Quebec,Salaried,79498.0,2019-02-07 17:11:38.185021,677.0
102754,36,Female,Alberta,Salaried,85439.0,2019-12-17 17:11:38.185038,684.0
102755,25,Male,Ontarion,Self-Employed,44117.0,2020-10-20 17:11:38.185060,622.0
102756,55,Male,Ontarion,Salaried,121891.0,2023-07-14 17:11:38.185084,696.0
102757,59,Male,Alberta,Salaried,73233.0,2017-04-05 17:11:38.185103,655.0
102758,38,Female,Quebec,Salaried,89377.0,2018-09-24 17:11:38.185115,722.0
102759,28,Male,Ontarion,Salaried,112896.0,2017-09-29 17:11:38.185125,737.0
102760,53,Female,British Columbia,Salaried,74804.0,2022-12-21 17:11:38.185137,698.0
102761,44,Male,Alberta,Unemployed,50099.0,2021-02-16 17:11:38.185148,638.0
102762,41,Female,British Columbia,Self-Employed,49305.0,2020-11-23 17:11:38.185159,630.0
102763,23,Male,British Columbia,Self-Employed,63757.0,2022-02-22 17:11:38.185170,689.0
102764,42,Male,Ontarion,Salaried,83334.0,2020-05-15 17:11:38.185182,662.0
102765,33,Female,Ontarion,Self-Employed,85948.0,2017-02-06 17:11:38.185192,664.0
102766,63,Female,Alberta,Salaried,103247.0,2023-02-11 17:11:38.185203,757.0
102767,48,Female,British Columbia,Salaried,36584.0,2024-05-09 17:11:38.185213,632.0
102768,31,Male,Ontarion,Salaried,80543.0,2023-02-09 17:11:38.185234,662.0
102769,29,Female,Quebec,Salaried,90392.0,2021-03-31 17:11:38.185256,667.0
102770,42,Female,British Columbia,Salaried,89454.0,2017-01-24 17:11:38.185275,653.0
102771,43,Female,Ontarion,Salaried,25000.0,2018-06-10 17:11:38.185286,578.0
102772,34,Male,British Columbia,Salaried,65700.0,2024-10-03 17:11:38.185296,676.0
102773,61,Female,Ontarion,Salaried,95343.0,2020-03-28 17:11:38.185307,628.0
102774,33,Male,Ontarion,Salaried,54689.0,2024-11-13 17:11:38.185318,665.0
102775,38,Male,British Columbia,Unemployed,45343.0,2024-01-01 17:11:38.185329,639.0
102776,30,Male,Ontarion,Self-Employed,89097.0,2016-05-06 17:11:38.185340,653.0
102777,61,Female,Ontarion,Salaried,82479.0,2017-09-26 17:11:38.185361,675.0
102778,33,Male,Alberta,Salaried,80762.0,2020-12-28 17:11:38.185384,656.0
102779,30,Female,British Columbia,Salaried,58843.0,2017-09-06 17:11:38.185406,611.0
102780,51,Female,Quebec,Salaried,42133.0,2019-12-10 17:11:38.185430,622.0
102781,27,Female,Ontarion,Unemployed,98736.0,2018-06-05 17:11:38.185442,714.0
102782,46,Male,Ontarion,Salaried,158435.0,2019-03-29 17:11:38.185453,811.0
102783,49,Male,Quebec,Self-Employed,34495.0,2021-07-09 17:11:38.185464,548.0
102784,31,Male,Ontarion,Self-Employed,100506.0,2022-12-07 17:11:38.185474,687.0
102785,62,Female,Quebec,Salaried,70719.0,2022-11-21 17:11:38.185485,675.0
102786,49,Female,Quebec,Self-Employed,82929.0,2023-06-19 17:11:38.185496,704.0
102787,50,Male,Quebec,Salaried,73507.0,2021-09-18 17:11:38.185507,668.0
102788,57,Male,Ontarion,Salaried,129880.0,2016-03-13 17:11:38.185518,777.0
102789,32,Female,Ontarion,Self-Employed,54949.0,2022-01-31 17:11:38.185529,638.0
102790,42,Female,Alberta,Salaried,59964.0,2021-11-20 17:11:38.185539,656.0
102791,59,Female,Alberta,Salaried,76904.0,2016-05-07 17:11:38.185550,640.0
102792,47,Female,Quebec,Salaried,89186.0,2020-09-21 17:11:38.185561,706.0
102793,39,Male,British Columbia,Self-Employed,108373.0,2016-01-08 17:11:38.185572,673.0
102794,25,Male,British Columbia,Salaried,87291.0,2018-12-26 17:11:38.185583,650.0
102795,65,Female,Ontarion,Self-Employed,80637.0,2018-02-04 17:11:38.185594,648.0
102796,62,Male,Ontarion,Salaried,63956.0,2022-07-04 17:11:38.185605,696.0
102797,36,Male,Ontarion,Salaried,87811.0,2024-04-02 17:11:38.185617,671.0
102798,44,Female,Quebec,Salaried,57161.0,2021-05-09 17:11:38.185627,649.0
102799,62,Female,Quebec,Salaried,80052.0,2023-10-22 17:11:38.185638,687.0
102800,27,Male,Alberta,Salaried,69551.0,2017-09-20 17:11:38.185649,670.0
102801,64,Female,British Columbia,Self-Employed,50436.0,2021-10-15 17:11:38.185660,595.0
102802,28,Male,Alberta,Salaried,113967.0,2017-01-22 17:11:38.185672,732.0
102803,36,Female,Alberta,Self-Employed,50509.0,2019-10-31 17:11:38.185683,597.0
102804,30,Male,British Columbia,Salaried,65152.0,2018-12-25 17:11:38.185696,598.0
102805,51,Female,Ontarion,Salaried,35377.0,2019-12-04 17:11:38.185708,654.0
102806,65,Male,Ontarion,Salaried,70801.0,2020-01-16 17:11:38.185720,649.0
102807,64,Female,Quebec,Salaried,85839.0,2020-09-27 17:11:38.185733,673.0
102808,49,Female,British Columbia,Salaried,52332.0,2016-12-28 17:11:38.185745,661.0
102809,51,Female,Quebec,Salaried,29524.0,2020-01-30 17:11:38.185756,620.0
102810,29,Female,Alberta,Self-Employed,65624.0,2017-03-16 17:11:38.185772,631.0
102811,56,Female,Alberta,Salaried,71083.0,2020-06-19 17:11:38.185797,667.0
102812,56,Male,Quebec,Salaried,69120.0,2021-02-10 17:11:38.185821,671.0
102813,47,Male,Quebec,Self-Employed,114631.0,2019-07-18 17:11:38.185841,685.0
102814,51,Female,Alberta,Self-Employed,83373.0,2018-07-19 17:11:38.185852,655.0
102815,56,Male,Ontarion,Self-Employed,81411.0,2020-07-31 17:11:38.185864,665.0
102816,59,Male,Ontarion,Self-Employed,83249.0,2023-05-22 17:11:38.185875,678.0
102817,32,Female,Alberta,Salaried,83090.0,2019-05-06 17:11:38.185887,717.0
102818,41,Male,British Columbia,Self-Employed,63920.0,2023-03-29 17:11:38.185898,628.0
102819,52,Male,Quebec,Self-Employed,51611.0,2021-05-16 17:11:38.185910,675.0
102820,55,Male,Alberta,Unemployed,136785.0,2021-02-11 17:11:38.185922,772.0
102821,33,Male,Ontarion,Salaried,71345.0,2017-10-05 17:11:38.185933,612.0
102822,49,Female,British Columbia,Self-Employed,75541.0,2019-12-28 17:11:38.185944,676.0
102823,24,Male,British Columbia,Salaried,76132.0,2022-08-08 17:11:38.185963,711.0
102824,63,Male,Ontarion,Salaried,56075.0,2016-12-28 17:11:38.185991,631.0
102825,26,Male,Ontarion,Salaried,79461.0,2021-08-19 17:11:38.186014,650.0
102826,34,Male,Alberta,Self-Employed,43026.0,2020-08-01 17:11:38.186037,601.0
102827,33,Female,Ontarion,Salaried,92898.0,2019-02-22 17:11:38.186060,707.0
102828,22,Male,Ontarion,Unemployed,68596.0,2020-09-06 17:11:38.186077,615.0
102829,64,Female,Quebec,Salaried,103206.0,2021-01-09 17:11:38.186094,761.0
102830,40,Female,Ontarion,Salaried,87934.0,2021-03-23 17:11:38.186112,718.0
102831,50,Female,Alberta,Salaried,84844.0,2017-04-06 17:11:38.186129,701.0
102832,60,Female,Ontarion,Salaried,55156.0,2022-01-28 17:11:38.186147,601.0
102833,63,Female,British Columbia,Salaried,76755.0,2017-05-23 17:11:38.186165,713.0
102834,46,Male,Ontarion,Salaried,93890.0,2016-08-02 17:11:38.186188,733.0
102835,37,Male,British Columbia,Salaried,77914.0,2022-01-22 17:11:38.186215,714.0
102836,38,Female,Quebec,Salaried,41060.0,2022-09-07 17:11:38.186242,625.0
102837,49,Female,Quebec,Salaried,99636.0,2019-07-16 17:11:38.186265,704.0
102838,60,Male,Alberta,Self-Employed,93897.0,2017-02-04 17:11:38.186297,704.0
102839,64,Male,Ontarion,Salaried,37483.0,2016-07-24 17:11:38.186324,625.0
102840,26,Female,Quebec,Salaried,78146.0,2023-08-01 17:11:38.186347,711.0
102841,22,Male,Alberta,Salaried,95382.0,2021-02-28 17:11:38.186375,657.0
102842,24,Male,British Columbia,Self-Employed,60011.0,2016-02-23 17:11:38.186393,652.0
102843,45,Female,British Columbia,Salaried,41874.0,2021-03-07 17:11:38.186411,633.0
102844,50,Female,Ontarion,Salaried,48132.0,2022-01-03 17:11:38.186428,658.0
102845,36,Female,Ontarion,Salaried,72278.0,2022-10-09 17:11:38.186446,654.0
102846,25,Female,Ontarion,Unemployed,98265.0,2020-05-10 17:11:38.186464,705.0
102847,65,Female,Alberta,Salaried,47818.0,2019-08-16 17:11:38.186483,623.0
102848,22,Male,Alberta,Salaried,48006.0,2016-02-05 17:11:38.186500,636.0
102849,36,Female,Ontarion,Salaried,67414.0,2024-10-09 17:11:38.186518,639.0
102850,45,Male,Ontarion,Unemployed,92191.0,2020-02-22 17:11:38.186534,713.0
102851,52,Female,Ontarion,Salaried,118845.0,2024-01-15 17:11:38.186551,745.0
102852,41,Female,Ontarion,Salaried,77198.0,2022-01-12 17:11:38.186568,627.0
102853,31,Female,Ontarion,Salaried,58131.0,2019-06-16 17:11:38.186586,607.0
102854,32,Female,British Columbia,Unemployed,55091.0,2021-06-18 17:11:38.186603,632.0
102855,39,Female,Alberta,Self-Employed,109304.0,2018-11-19 17:11:38.186621,812.0
102856,55,Female,British Columbia,Salaried,43428.0,2023-03-23 17:11:38.186638,612.0
102857,49,Male,British Columbia,Salaried,79846.0,2016-07-01 17:11:38.186655,644.0
102858,59,Female,British Columbia,Salaried,107942.0,2021-03-09 17:11:38.186672,696.0
102859,37,Female,British Columbia,Salaried,71042.0,2023-03-12 17:11:38.186688,677.0
102860,45,Male,Quebec,Salaried,47973.0,2018-05-14 17:11:38.186705,675.0
102861,60,Male,Ontarion,Self-Employed,88230.0,2019-04-22 17:11:38.186721,668.0
102862,33,Female,Ontarion,Salaried,77599.0,2022-12-28 17:11:38.186738,677.0
102863,63,Male,British Columbia,Salaried,86760.0,2016-10-19 17:11:38.186755,669.0
102864,28,Male,Alberta,Self-Employed,89466.0,2021-07-09 17:11:38.186772,708.0
102865,57,Female,Quebec,Salaried,87944.0,2016-03-26 17:11:38.186788,671.0
102866,38,Female,Alberta,Self-Employed,82401.0,2024-12-25 17:11:38.186804,702.0
102867,25,Male,Ontarion,Salaried,91925.0,2016-01-19 17:11:38.186821,613.0
102868,58,Female,British Columbia,Self-Employed,108727.0,2024-02-06 17:11:38.186837,737.0
102869,54,Male,Alberta,Self-Employed,55414.0,2018-04-05 17:11:38.186854,630.0
102870,40,Male,British Columbia,Self-Employed,68358.0,2018-10-03 17:11:38.186871,672.0
102871,47,Male,Alberta,Salaried,94844.0,2022-08-08 17:11:38.186887,693.0
102872,32,Male,Quebec,Salaried,73180.0,2021-01-22 17:11:38.186904,625.0
102873,52,Female,Ontarion,Self-Employed,43408.0,2018-07-25 17:11:38.186942,622.0
102874,22,Female,Ontarion,Salaried,83321.0,2023-06-04 17:11:38.186963,699.0
102875,61,Female,Quebec,Self-Employed,62715.0,2024-07-19 17:11:38.186980,652.0
102876,57,Female,Alberta,Salaried,128009.0,2020-08-12 17:11:38.186997,699.0
102877,50,Female,Ontarion,Salaried,99832.0,2016-03-12 17:11:38.187013,706.0
102878,46,Female,Quebec,Salaried,103990.0,2020-11-02 17:11:38.187030,722.0
102879,39,Female,British Columbia,Salaried,76042.0,2017-10-12 17:11:38.187047,652.0
102880,24,Female,Ontarion,Unemployed,82763.0,2020-10-21 17:11:38.187063,584.0
102881,39,Female,Ontarion,Self-Employed,66440.0,2018-03-03 17:11:38.187080,635.0
102882,28,Female,Ontarion,Salaried,54048.0,2023-08-02 17:11:38.187097,593.0
102883,49,Female,Ontarion,Self-Employed,52206.0,2022-06-09 17:11:38.187113,625.0
102884,38,Female,Ontarion,Salaried,128415.0,2023-10-23 17:11:38.187130,705.0
102885,46,Male,Ontarion,Self-Employed,84922.0,2019-05-30 17:11:38.187150,639.0
102886,39,Female,Ontarion,Self-Employed,41933.0,2019-01-02 17:11:38.187227,636.0
102887,61,Female,British Columbia,Salaried,99037.0,2022-08-03 17:11:38.187258,703.0
102888,64,Female,British Columbia,Salaried,140580.0,2024-03-13 17:11:38.187274,776.0
102889,24,Female,British Columbia,Salaried,36609.0,2018-05-24 17:11:38.187291,588.0
102890,46,Female,Quebec,Unemployed,90007.0,2017-03-11 17:11:38.187307,671.0
102891,28,Male,Alberta,Salaried,46933.0,2022-07-26 17:11:38.187324,601.0
102892,31,Male,Alberta,Self-Employed,103888.0,2023-03-17 17:11:38.187340,691.0
102893,65,Female,Alberta,Self-Employed,25000.0,2024-09-03 17:11:38.187356,574.0
102894,65,Female,Quebec,Salaried,76972.0,2024-05-02 17:11:38.187373,636.0
102895,40,Female,Alberta,Self-Employed,86094.0,2020-12-11 17:11:38.187389,658.0
102896,36,Male,British Columbia,Salaried,40385.0,2021-03-01 17:11:38.187406,616.0
102897,42,Female,Ontarion,Salaried,86102.0,2016-05-02 17:11:38.187422,649.0
102898,42,Female,Ontarion,Self-Employed,63379.0,2016-10-11 17:11:38.187439,655.0
102899,58,Male,British Columbia,Salaried,118079.0,2021-12-02 17:11:38.187455,680.0
102900,49,Male,Ontarion,Salaried,39406.0,2016-12-28 17:11:38.187472,618.0
102901,53,Female,Ontarion,Salaried,97712.0,2023-02-27 17:11:38.187488,694.0
102902,62,Female,Quebec,Salaried,72501.0,2020-12-23 17:11:38.187505,668.0
102903,48,Male,British Columbia,Self-Employed,107341.0,2016-04-17 17:11:38.187521,721.0
102904,44,Female,Alberta,Unemployed,107916.0,2017-11-05 17:11:38.187537,681.0
102905,31,Female,Quebec,Salaried,68710.0,2018-02-03 17:11:38.187554,655.0
102906,61,Male,British Columbia,Salaried,73883.0,2016-12-28 17:11:38.187570,627.0
102907,62,Female,Ontarion,Self-Employed,97719.0,2023-09-24 17:11:38.187586,684.0
102908,27,Male,British Columbia,Salaried,88049.0,2018-05-28 17:11:38.187603,710.0
102909,45,Female,Quebec,Salaried,72067.0,2017-05-01 17:11:38.187620,629.0
102910,39,Female,Alberta,Self-Employed,54165.0,2017-04-10 17:11:38.187636,630.0
102911,31,Male,Quebec,Self-Employed,84133.0,2022-06-24 17:11:38.187653,652.0
102912,36,Male,Quebec,Salaried,47223.0,2019-08-01 17:11:38.187670,630.0
102913,64,Male,Quebec,Self-Employed,91206.0,2019-10-05 17:11:38.187689,714.0
102914,55,Male,British Columbia,Salaried,102765.0,2024-02-01 17:11:38.187708,690.0
102915,29,Male,Alberta,Salaried,54345.0,2016-02-14 17:11:38.187727,638.0
102916,56,Male,Ontarion,Salaried,64569.0,2019-02-24 17:11:38.187745,640.0
102917,48,Male,Quebec,Salaried,59234.0,2024-01-16 17:11:38.187765,610.0
102918,46,Male,British Columbia,Salaried,101347.0,2022-01-09 17:11:38.187784,713.0
102919,24,Male,Alberta,Self-Employed,76368.0,2018-12-31 17:11:38.187804,679.0
102920,42,Female,Quebec,Self-Employed,65849.0,2019-05-24 17:11:38.187823,619.0
102921,60,Female,Ontarion,Salaried,91188.0,2024-05-04 17:11:38.187842,713.0
102922,53,Male,Ontarion,Self-Employed,62981.0,2020-05-11 17:11:38.187862,683.0
102923,42,Female,Quebec,Salaried,69906.0,2017-04-27 17:11:38.187880,628.0
102924,30,Male,Quebec,Salaried,47126.0,2022-04-24 17:11:38.187899,662.0
102925,22,Male,Ontarion,Salaried,95966.0,2023-03-30 17:11:38.187918,694.0
102926,25,Female,Ontarion,Salaried,47701.0,2016-12-17 17:11:38.187937,619.0
102927,25,Male,British Columbia,Salaried,110824.0,2023-10-19 17:11:38.187956,766.0
102928,47,Male,Alberta,Self-Employed,80975.0,2021-09-15 17:11:38.187975,697.0
102929,55,Male,Alberta,Salaried,71082.0,2024-03-24 17:11:38.187994,638.0
102930,48,Male,British Columbia,Salaried,74673.0,2024-06-07 17:11:38.188013,647.0
102931,36,Female,Alberta,Self-Employed,117749.0,2022-03-22 17:11:38.188032,736.0
102932,53,Male,Ontarion,Salaried,41346.0,2017-07-02 17:11:38.188051,621.0
102933,62,Female,British Columbia,Salaried,43199.0,2018-10-24 17:11:38.188070,614.0
102934,28,Female,Ontarion,Salaried,98985.0,2022-09-09 17:11:38.188089,677.0
102935,65,Male,British Columbia,Salaried,51966.0,2019-06-16 17:11:38.188108,612.0
102936,65,Female,Alberta,Self-Employed,56520.0,2020-11-18 17:11:38.188127,634.0
102937,35,Female,Alberta,Salaried,63923.0,2024-02-05 17:11:38.188146,598.0
102938,44,Female,Quebec,Salaried,103137.0,2022-08-02 17:11:38.188165,720.0
102939,22,Female,British Columbia,Salaried,95239.0,2020-05-13 17:11:38.188184,701.0
102940,53,Male,Alberta,Salaried,71470.0,2024-07-17 17:11:38.188203,629.0
102941,62,Male,Ontarion,Salaried,85013.0,2022-08-14 17:11:38.188223,692.0
102942,47,Male,British Columbia,Salaried,84408.0,2017-12-26 17:11:38.188241,625.0
102943,30,Female,Ontarion,Salaried,49937.0,2021-05-15 17:11:38.188262,636.0
102944,37,Female,Alberta,Salaried,51638.0,2018-12-27 17:11:38.188285,654.0
102945,52,Male,Ontarion,Salaried,25000.0,2023-09-06 17:11:38.188303,599.0
102946,23,Female,Ontarion,Self-Employed,112265.0,2020-02-27 17:11:38.188323,736.0
102947,53,Female,British Columbia,Unemployed,58248.0,2019-06-18 17:11:38.188342,657.0
102948,31,Male,Ontarion,Salaried,75340.0,2023-11-21 17:11:38.188361,675.0
102949,46,Female,Ontarion,Salaried,88473.0,2021-01-21 17:11:38.188380,681.0
102950,39,Female,Quebec,Salaried,50718.0,2018-07-22 17:11:38.188401,616.0
102951,55,Male,Alberta,Salaried,53810.0,2018-01-27 17:11:38.188421,665.0
102952,50,Male,Ontarion,Salaried,51977.0,2023-08-24 17:11:38.188441,646.0
102953,45,Male,Alberta,Salaried,25000.0,2023-06-17 17:11:38.188460,623.0
102954,24,Male,British Columbia,Self-Employed,73372.0,2019-02-26 17:11:38.188479,690.0
102955,36,Male,Quebec,Salaried,133429.0,2020-05-13 17:11:38.188497,715.0
102956,24,Male,British Columbia,Unemployed,61764.0,2023-03-08 17:11:38.188517,623.0
102957,52,Male,Ontarion,Salaried,62447.0,2018-01-21 17:11:38.188536,588.0
102958,31,Female,Ontarion,Salaried,65755.0,2020-04-29 17:11:38.188556,602.0
102959,59,Male,Ontarion,Self-Employed,82790.0,2016-05-28 17:11:38.188575,620.0
102960,43,Female,Ontarion,Salaried,97036.0,2021-12-31 17:11:38.188595,628.0
102961,35,Male,Quebec,Self-Employed,54138.0,2024-11-20 17:11:38.188613,624.0
102962,30,Female,Ontarion,Salaried,86564.0,2017-03-15 17:11:38.188633,715.0
102963,39,Female,British Columbia,Unemployed,72856.0,2017-04-30 17:11:38.188652,670.0
102964,29,Female,Quebec,Unemployed,82472.0,2020-10-19 17:11:38.188670,695.0
102965,59,Female,Alberta,Salaried,86282.0,2021-04-18 17:11:38.188692,681.0
102966,36,Female,Ontarion,Self-Employed,50630.0,2017-05-23 17:11:38.188712,630.0
102967,36,Male,Ontarion,Salaried,61848.0,2016-09-18 17:11:38.188730,666.0
102968,27,Male,Quebec,Salaried,86559.0,2022-12-06 17:11:38.188750,675.0
102969,33,Male,Ontarion,Salaried,71495.0,2021-08-15 17:11:38.188771,661.0
102970,63,Female,British Columbia,Salaried,94806.0,2019-03-13 17:11:38.188790,680.0
102971,40,Female,Quebec,Salaried,69440.0,2019-06-13 17:11:38.188812,618.0
102972,61,Female,Quebec,Salaried,100262.0,2020-11-14 17:11:38.188831,697.0
102973,26,Male,Ontarion,Self-Employed,25935.0,2021-07-30 17:11:38.188859,554.0
102974,48,Female,Ontarion,Salaried,83084.0,2019-04-09 17:11:38.188884,701.0
102975,31,Female,Quebec,Unemployed,42759.0,2023-03-16 17:11:38.188903,629.0
102976,64,Male,Ontarion,Salaried,103034.0,2019-02-11 17:11:38.188923,749.0
102977,35,Male,Ontarion,Salaried,71266.0,2023-02-07 17:11:38.188979,633.0
102978,55,Male,Quebec,Self-Employed,66487.0,2018-01-16 17:11:38.189003,609.0
102979,36,Female,Ontarion,Self-Employed,54345.0,2022-03-11 17:11:38.189029,586.0
102980,50,Female,British Columbia,Self-Employed,91592.0,2022-10-03 17:11:38.189051,735.0
102981,47,Male,Ontarion,Salaried,89204.0,2018-08-10 17:11:38.189071,672.0
102982,48,Female,Ontarion,Salaried,67962.0,2022-05-02 17:11:38.189090,607.0
102983,24,Female,Ontarion,Salaried,91636.0,2021-04-10 17:11:38.189109,702.0
102984,24,Female,Ontarion,Salaried,80516.0,2021-06-11 17:11:38.189129,661.0
102985,56,Female,Ontarion,Salaried,77149.0,2017-12-09 17:11:38.189148,637.0
102986,56,Male,Ontarion,Salaried,94572.0,2024-02-28 17:11:38.189167,736.0
102987,27,Female,Ontarion,Salaried,120284.0,2020-04-16 17:11:38.189185,726.0
102988,35,Female,Ontarion,Self-Employed,82047.0,2018-01-23 17:11:38.189206,690.0
102989,47,Male,British Columbia,Self-Employed,82086.0,2019-03-13 17:11:38.189229,686.0
102990,24,Female,Alberta,Salaried,97965.0,2019-01-25 17:11:38.189248,778.0
102991,54,Female,Ontarion,Salaried,51188.0,2022-05-15 17:11:38.189267,621.0
102992,63,Male,Ontarion,Salaried,70423.0,2018-08-18 17:11:38.189288,626.0
102993,34,Female,British Columbia,Salaried,65348.0,2017-02-03 17:11:38.189309,628.0
102994,50,Male,British Columbia,Self-Employed,82510.0,2018-02-01 17:11:38.189320,703.0
102995,30,Female,Alberta,Salaried,80424.0,2021-08-06 17:11:38.189331,678.0
102996,53,Female,Ontarion,Self-Employed,118964.0,2021-12-30 17:11:38.189344,714.0
102997,43,Female,Quebec,Salaried,112480.0,2017-09-28 17:11:38.189358,729.0
102998,43,Male,British Columbia,Self-Employed,37130.0,2023-06-28 17:11:38.189375,646.0
102999,55,Female,British Columbia,Salaried,83932.0,2019-03-21 17:11:38.189391,726.0
103000,31,Female,Ontarion,Self-Employed,92705.0,2021-12-09 17:11:38.189410,700.0
103001,46,Male,British Columbia,Salaried,77101.0,2019-03-22 17:11:38.189427,700.0
103002,33,Female,Ontarion,Salaried,62100.0,2019-03-12 17:11:38.189444,600.0
103003,24,Female,Ontarion,Salaried,109468.0,2016-03-15 17:11:38.189460,733.0
103004,40,Female,Quebec,Salaried,83254.0,2024-10-22 17:11:38.189478,669.0
103005,54,Male,Ontarion,Salaried,48915.0,2019-11-18 17:11:38.189495,589.0
103006,47,Male,British Columbia,Self-Employed,99401.0,2023-08-10 17:11:38.189512,671.0
103007,34,Male,British Columbia,Salaried,86694.0,2022-04-17 17:11:38.189530,656.0
103008,28,Female,Alberta,Salaried,58908.0,2019-10-01 17:11:38.189546,647.0
103009,55,Male,Ontarion,Self-Employed,55913.0,2021-12-21 17:11:38.189572,601.0
103010,43,Female,Ontarion,Salaried,55097.0,2020-02-15 17:11:38.189602,654.0
103011,41,Male,Ontarion,Salaried,104594.0,2016-06-21 17:11:38.189633,736.0
103012,64,Male,Quebec,Unemployed,89737.0,2022-12-01 17:11:38.189665,681.0
103013,44,Female,British Columbia,Salaried,98906.0,2020-08-18 17:11:38.189693,692.0
103014,35,Male,Quebec,Salaried,80112.0,2022-02-04 17:11:38.189721,675.0
103015,51,Male,Quebec,Self-Employed,57961.0,2024-08-24 17:11:38.189750,622.0
103016,44,Female,Quebec,Salaried,55142.0,2017-02-21 17:11:38.189773,677.0
103017,40,Female,Ontarion,Self-Employed,101829.0,2017-10-13 17:11:38.189789,640.0
103018,60,Female,British Columbia,Salaried,86156.0,2016-07-20 17:11:38.189808,668.0
103019,62,Female,Quebec,Salaried,68358.0,2019-10-24 17:11:38.189829,606.0
103020,57,Female,British Columbia,Salaried,75534.0,2017-07-06 17:11:38.189853,681.0
103021,27,Female,British Columbia,Unemployed,99952.0,2017-02-19 17:11:38.189873,706.0
103022,44,Female,Ontarion,Self-Employed,89080.0,2019-06-14 17:11:38.189890,706.0
103023,31,Female,Quebec,Salaried,72693.0,2016-04-10 17:11:38.189908,664.0
103024,56,Male,British Columbia,Salaried,73844.0,2023-07-24 17:11:38.189925,673.0
